NORAD ID: 33056	 Latitude: -0.06313747014917792 deg	 Longitude: 41.93090836785661 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33108	 Latitude: -7.445788005105762 deg	 Longitude: 71.37423875852534 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33153	 Latitude: 0.3566150419221074 deg	 Longitude: -31.45040442056896 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33207	 Latitude: 0.11420063136756124 deg	 Longitude: -109.97593782683961 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33274	 Latitude: -0.42779190981553844 deg	 Longitude: 143.93009455523054 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33275	 Latitude: 1.9931629482814575 deg	 Longitude: -124.88201790595656 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33278	 Latitude: 1.6164755407626192 deg	 Longitude: -97.90007530748674 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33373	 Latitude: 0.03449653678766708 deg	 Longitude: -81.97854402769693 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33376	 Latitude: -0.013195056673914305 deg	 Longitude: -96.9699223933602 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33436	 Latitude: -0.028510651296308247 deg	 Longitude: 19.247731354261937 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33459	 Latitude: -0.32165216955395215 deg	 Longitude: -12.506377394338141 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33595	 Latitude: -0.49027692091237995 deg	 Longitude: -11.015202851051683 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 33749	 Latitude: 0.1623544441147032 deg	 Longitude: -176.9166408871834 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 34111	 Latitude: -0.03423293470762723 deg	 Longitude: -37.55731300711834 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 34713	 Latitude: -0.021747205773958906 deg	 Longitude: 57.504602202230814 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 34810	 Latitude: -1.2958338080478178 deg	 Longitude: 11.878208651029572 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 34941	 Latitude: -0.0009624463615295838 deg	 Longitude: 108.25423692839966 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35362	 Latitude: 0.0359752535162602 deg	 Longitude: 159.99782127051787 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35491	 Latitude: 0.7912292519907008 deg	 Longitude: -108.13280853951521 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35493	 Latitude: -0.011898244668167732 deg	 Longitude: -86.16004362822046 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35496	 Latitude: 4.054415398527164 deg	 Longitude: -110.88545301780519 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35696	 Latitude: -0.02551490617317566 deg	 Longitude: 100.53135394975709 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35755	 Latitude: 0.027501921925125787 deg	 Longitude: 132.04535590479026 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35756	 Latitude: -0.025812592915482845 deg	 Longitude: 156.20645595653875 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35873	 Latitude: -0.019482098555146408 deg	 Longitude: -72.68000448547555 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35942	 Latitude: 0.634682037353971 deg	 Longitude: -60.76670387165725 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 35943	 Latitude: -2.648434896400843e-05 deg	 Longitude: 62.99128420615015 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36032	 Latitude: 0.047486738732146073 deg	 Longitude: 56.9596861055671 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36033	 Latitude: -0.011627041232855531 deg	 Longitude: -0.848736518354018 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36097	 Latitude: -0.025924037889218224 deg	 Longitude: -44.96438576930023 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36101	 Latitude: -0.02274672464779199 deg	 Longitude: 50.478764801943186 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36106	 Latitude: -0.016650316409251065 deg	 Longitude: 85.12336782160855 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36108	 Latitude: -0.2522661089987977 deg	 Longitude: 85.98390046134212 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36131	 Latitude: -0.0002493028861079738 deg	 Longitude: -102.74256929346375 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36287	 Latitude: 0.2547779533020169 deg	 Longitude: 140.48294568955137 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36395	 Latitude: 33.9800779851961 deg	 Longitude: -101.95718457056043 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36397	 Latitude: -0.006577712553594289 deg	 Longitude: -76.17398186117056 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36411	 Latitude: -0.38781614939362374 deg	 Longitude: 61.279294972367126 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36499	 Latitude: 0.007233220674624007 deg	 Longitude: -118.86550174115568 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36516	 Latitude: -0.030559198316275297 deg	 Longitude: -100.9739557638189 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36581	 Latitude: -0.38178391499696107 deg	 Longitude: 23.466775530210654 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36582	 Latitude: -0.03295039698515655 deg	 Longitude: 13.238005099402105 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36590	 Latitude: -3.164160902233231 deg	 Longitude: 79.61787516210791 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36592	 Latitude: -0.034318418030562826 deg	 Longitude: 25.98352775832787 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36744	 Latitude: -1.7948870076453587 deg	 Longitude: 128.16703703903426 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36745	 Latitude: -0.07585538614066487 deg	 Longitude: 30.47733063734783 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36830	 Latitude: -0.013174174943182133 deg	 Longitude: -6.961912755391356 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36831	 Latitude: -0.03010225937322537 deg	 Longitude: 2.8979487907045005 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 36868	 Latitude: -6.492701663382576 deg	 Longitude: 29.707692099266993 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37185	 Latitude: -0.02448500936839031 deg	 Longitude: -115.19872137610881 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37207	 Latitude: 0.02913016471722821 deg	 Longitude: 109.81443531906709 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37210	 Latitude: 0.6831318847789324 deg	 Longitude: 159.95564702624884 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37218	 Latitude: 3.255995407782208 deg	 Longitude: -101.18828089665872 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37237	 Latitude: 4.752656237433514 deg	 Longitude: -123.36648884689947 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37238	 Latitude: -0.04155142971736108 deg	 Longitude: 65.96120452052192 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37258	 Latitude: -0.030628833250914127 deg	 Longitude: 9.00870546134189 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37264	 Latitude: 0.005207242743098689 deg	 Longitude: -29.96539578189471 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37265	 Latitude: 0.022069453477547168 deg	 Longitude: 159.86411447143422 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37344	 Latitude: -3.819473625949536 deg	 Longitude: -21.146526053720965 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37392	 Latitude: 0.21287005456305377 deg	 Longitude: -31.671454045774237 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37393	 Latitude: -0.03414882202612689 deg	 Longitude: 52.468687622292066 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37481	 Latitude: -3.6927718740876485 deg	 Longitude: 51.8098742825928 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37602	 Latitude: -0.028676333941779864 deg	 Longitude: -62.993831592068126 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37605	 Latitude: -1.1950398748243185 deg	 Longitude: 55.08224571294346 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37606	 Latitude: -0.01748181257542385 deg	 Longitude: 87.9912814951398 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37748	 Latitude: 0.43296199826381343 deg	 Longitude: -102.96325644111856 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37749	 Latitude: -0.011546261163045274 deg	 Longitude: 86.49466404142242 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37775	 Latitude: -0.06211039790438952 deg	 Longitude: 19.139506500118227 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37776	 Latitude: 0.025487691714609868 deg	 Longitude: 109.92507772145811 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37779	 Latitude: -0.009068548093241187 deg	 Longitude: 37.99162177410949 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37809	 Latitude: -0.013244915777275873 deg	 Longitude: -86.97663531505023 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37810	 Latitude: -0.07329957345969813 deg	 Longitude: 20.002430768116437 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37816	 Latitude: -0.08000418675684116 deg	 Longitude: -7.296787305519036 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37826	 Latitude: -0.018318963456188993 deg	 Longitude: -76.9689207400768 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37834	 Latitude: 0.02836608181519998 deg	 Longitude: -179.9949018782275 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37836	 Latitude: -0.08256680036581862 deg	 Longitude: 15.965377432896865 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37843	 Latitude: 0.0068545888027253385 deg	 Longitude: -115.08549577487369 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37933	 Latitude: 0.007869867311323208 deg	 Longitude: 105.49146948371056 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37950	 Latitude: -2.921974382322833 deg	 Longitude: 118.98155633427761 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 37951	 Latitude: 1.6808895144580223 deg	 Longitude: 166.8760602224918 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38014	 Latitude: -0.00770268054128321 deg	 Longitude: 42.487384878053156 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38070	 Latitude: -0.014953937500582827 deg	 Longitude: 88.31694930217617 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38087	 Latitude: -0.03642918985670579 deg	 Longitude: -21.98380644635969 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38091	 Latitude: -2.723362743163943 deg	 Longitude: 58.772382923143795 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38098	 Latitude: -0.02775219669251518 deg	 Longitude: 72.07640960710886 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38101	 Latitude: -2.2641903483592563 deg	 Longitude: -28.392644927116375 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38107	 Latitude: -0.03265915857994636 deg	 Longitude: 76.47537315665984 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38245	 Latitude: -0.047538170439727134 deg	 Longitude: 47.568455408583986 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38254	 Latitude: -2.7521819356620205 deg	 Longitude: -16.611207938867143 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38331	 Latitude: 0.01735447429130416 deg	 Longitude: 123.97353620390655 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38332	 Latitude: 0.03277806799673024 deg	 Longitude: 131.80451280229698 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38342	 Latitude: -0.010646857582001991 deg	 Longitude: -91.09066355473392 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38352	 Latitude: -0.5101094527437222 deg	 Longitude: 98.18113038870898 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38356	 Latitude: 0.026190237235401367 deg	 Longitude: 165.99167619856593 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38466	 Latitude: 1.0723199588146184 deg	 Longitude: -31.23833100056593 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38551	 Latitude: 0.01674801804514298 deg	 Longitude: -107.08184654908766 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38552	 Latitude: -2.634346410947006 deg	 Longitude: 0.48219887894694846 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38652	 Latitude: -0.04513095800624499 deg	 Longitude: 4.957893133171349 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38740	 Latitude: -0.017885362042200623 deg	 Longitude: 68.49926721024349 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38741	 Latitude: 1.2305939686456322 deg	 Longitude: -72.53650154207646 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38749	 Latitude: -0.02851707062707313 deg	 Longitude: -57.981821317628494 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38778	 Latitude: 0.031224510339770473 deg	 Longitude: 28.172776791454304 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38779	 Latitude: 0.04728331174432116 deg	 Longitude: 82.90171964772007 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38867	 Latitude: 0.018371866962407352 deg	 Longitude: -52.92992025743055 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38953	 Latitude: -3.31308188041456 deg	 Longitude: 83.96409444365594 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38977	 Latitude: -5.550836959467256 deg	 Longitude: -16.61779776495855 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38978	 Latitude: 0.03192926226668934 deg	 Longitude: -177.05862194581204 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38991	 Latitude: 0.007381203455714049 deg	 Longitude: -75.00099156056442 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 38992	 Latitude: -0.08103329189163597 deg	 Longitude: 21.572220462288577 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39008	 Latitude: -0.014026599550741582 deg	 Longitude: -61.479224241034444 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39017	 Latitude: -0.03875255184343589 deg	 Longitude: 87.46717431780472 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39020	 Latitude: -0.026309581945372022 deg	 Longitude: 70.44378129068342 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39022	 Latitude: -0.36341111295558737 deg	 Longitude: 54.86862595983124 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39034	 Latitude: -0.039022938734181736 deg	 Longitude: 52.71492916450644 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39035	 Latitude: 0.022161301820261048 deg	 Longitude: -114.78471805808458 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39070	 Latitude: 3.0739449190382206 deg	 Longitude: -174.34450333631915 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39078	 Latitude: -0.01014555347101302 deg	 Longitude: -60.96372557812049 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39079	 Latitude: -0.029710471329776163 deg	 Longitude: 45.975258511852104 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39120	 Latitude: -0.204257184649065 deg	 Longitude: -49.80114194793651 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39122	 Latitude: 0.030827136758326282 deg	 Longitude: -116.77753360468319 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39127	 Latitude: -0.006068662581925369 deg	 Longitude: -107.27196605046754 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39157	 Latitude: -0.0008066032423579728 deg	 Longitude: 97.86477806438478 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39163	 Latitude: -0.07437347428578302 deg	 Longitude: 6.950218145006961 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39168	 Latitude: -0.020665505828066047 deg	 Longitude: -52.51712309668343 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39172	 Latitude: -0.04390968328533637 deg	 Longitude: -40.45851296462242 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39215	 Latitude: -2.4351462151655388 deg	 Longitude: 24.923223327170433 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39216	 Latitude: -0.5553117003338642 deg	 Longitude: 129.55754212469526 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39222	 Latitude: 0.02800327068465053 deg	 Longitude: -135.18753985201303 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39233	 Latitude: -0.048244056241485034 deg	 Longitude: 25.479785806625983 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39234	 Latitude: -0.03232638703000181 deg	 Longitude: 73.98829515989078 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39237	 Latitude: 0.012533398836240732 deg	 Longitude: 64.9772764086788 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39285	 Latitude: -0.010667991820834468 deg	 Longitude: 28.53263212087845 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39360	 Latitude: 0.022582820669754772 deg	 Longitude: -116.15246968516828 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39375	 Latitude: -4.52953878787318 deg	 Longitude: 34.89967595410594 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39460	 Latitude: 0.033984883307014074 deg	 Longitude: 94.94737497597163 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39476	 Latitude: -0.03029226260681338 deg	 Longitude: 62.61079351097855 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39481	 Latitude: -0.027048054974274812 deg	 Longitude: -87.17389478560847 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39487	 Latitude: 0.033690976482773416 deg	 Longitude: 140.03297408904794 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39498	 Latitude: 0.019002113502213234 deg	 Longitude: 73.98342008020774 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39500	 Latitude: -0.07225151068833872 deg	 Longitude: 78.4918983897264 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39504	 Latitude: -2.880001497666972 deg	 Longitude: -40.958483794767886 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39508	 Latitude: -0.03674066436814447 deg	 Longitude: 74.88130630355997 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39509	 Latitude: -0.02914421851601197 deg	 Longitude: 37.79620467762112 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39522	 Latitude: 0.03867317006108088 deg	 Longitude: 42.007840193978105 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39612	 Latitude: -0.025261489276113124 deg	 Longitude: 55.99397594972739 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39613	 Latitude: 0.02734339170988452 deg	 Longitude: 139.85014967278764 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39616	 Latitude: 0.0005951254000776731 deg	 Longitude: -74.00944403070639 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39617	 Latitude: -0.010294203749574004 deg	 Longitude: 23.452824869344294 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39652	 Latitude: -2.6989974945325814 deg	 Longitude: 70.4980362506399 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39727	 Latitude: -3.4577011207073767 deg	 Longitude: 94.81692663330266 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39728	 Latitude: -0.016273144139530113 deg	 Longitude: 58.49251594220566 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39751	 Latitude: -4.98688750370932 deg	 Longitude: 119.80803576553635 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 39773	 Latitude: -0.0838091383396222 deg	 Longitude: 3.086936183498729 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40107	 Latitude: 0.009057793190911862 deg	 Longitude: 105.28512319219307 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40141	 Latitude: -0.014006349699166571 deg	 Longitude: 119.8745474806041 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40146	 Latitude: 0.07490963129261359 deg	 Longitude: 155.98981021424584 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40147	 Latitude: 0.005737115210924896 deg	 Longitude: 91.45865088752153 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40258	 Latitude: -0.8232272971469247 deg	 Longitude: 36.526633912534244 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40267	 Latitude: 0.0049932145633309446 deg	 Longitude: 140.6400672518609 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40271	 Latitude: 0.011913655902623395 deg	 Longitude: -95.05754036552203 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40272	 Latitude: -0.03794703512398794 deg	 Longitude: -71.79435253639586 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40277	 Latitude: -0.004540317009438452 deg	 Longitude: 53.02345711059414 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40332	 Latitude: 0.011160399554730752 deg	 Longitude: 55.02272442429717 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40333	 Latitude: 0.012577051140860062 deg	 Longitude: -99.22312037454388 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40345	 Latitude: -0.003275723660047016 deg	 Longitude: 89.90390139526095 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40364	 Latitude: -0.046606348615802005 deg	 Longitude: 28.14899428465161 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40367	 Latitude: -3.8194525442700957 deg	 Longitude: 99.62404751554678 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40384	 Latitude: -0.017539964384869346 deg	 Longitude: -55.01466441773954 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40424	 Latitude: -0.04149603459915168 deg	 Longitude: -3.0306551702444806 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40425	 Latitude: -0.007634546360418077 deg	 Longitude: -114.88429563711287 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40505	 Latitude: -0.030547253286507436 deg	 Longitude: 39.95924792335076 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40613	 Latitude: -0.01095830276650024 deg	 Longitude: -0.6355384787004162 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40614	 Latitude: -0.04929689206633953 deg	 Longitude: 37.237788274305075 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40617	 Latitude: -0.04654479229073444 deg	 Longitude: 51.98128389295509 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40663	 Latitude: 0.022044247995468617 deg	 Longitude: -102.872804375642 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40664	 Latitude: 0.007604474941141411 deg	 Longitude: -78.73539837740086 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40732	 Latitude: -1.5589869767484095 deg	 Longitude: 9.258712055739046 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40733	 Latitude: -0.03016403498242516 deg	 Longitude: -69.97789738546857 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40746	 Latitude: 0.03989562999929001 deg	 Longitude: 175.00720793258424 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40874	 Latitude: -0.022835499572602284 deg	 Longitude: -55.52662257605129 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40875	 Latitude: -0.0864787406104075 deg	 Longitude: -7.999072468965455 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40880	 Latitude: -1.0132933386456353 deg	 Longitude: 82.42293691714447 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40882	 Latitude: 0.02142716578966371 deg	 Longitude: 179.6108837840647 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40892	 Latitude: -0.025515295128396984 deg	 Longitude: 155.03763339903796 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40895	 Latitude: -0.0320941628891423 deg	 Longitude: -14.007619744785897 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40940	 Latitude: 0.03459553047243608 deg	 Longitude: 140.2036299021804 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40941	 Latitude: -0.03364345186082047 deg	 Longitude: -80.99585440957121 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40946	 Latitude: 0.7054973967882994 deg	 Longitude: -113.08940002545731 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40982	 Latitude: 0.030520979676366012 deg	 Longitude: 141.9458119430315 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 40984	 Latitude: 0.0028398021512857506 deg	 Longitude: 50.037271165223544 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41021	 Latitude: 0.11374971607643072 deg	 Longitude: 103.43635422213677 deg	 At 2025-07-06 00:00:00+00:00 UTC 
